framework,cell_distance
JAVAML,15
JAVAML,10.04987562112089
JAVAML,7
JAVAML,16.0312195418814
JAVAML,3.1622776601683795
JAVAML,2.23606797749979
JAVAML,16
JAVAML,15.033296378372908
JAVAML,2.8284271247461903
JAVAML,13
JAVAML,9.219544457292887
JAVAML,5
JAVAML,6.324555320336759
JAVAML,12
JAVAML,19
JAVAML,13.038404810405298
JAVAML,14
JAVAML,11.045361017187261
JAVAML,1
JAVAML,10.04987562112089
JAVAML,2.23606797749979
JAVAML,9.055385138137417
JAVAML,7.0710678118654755
JAVAML,6.324555320336759
JAVAML,6
JAVAML,10.04987562112089
JAVAML,4.123105625617661
JAVAML,9
JAVAML,10.198039027185569
JAVAML,11
JAVAML,12.041594578792296
JAVAML,12
JAVAML,8
JAVAML,9.055385138137417
JAVAML,2.23606797749979
JAVAML,2
JAVAML,1
JAVAML,1
JAVAML,11.045361017187261
JAVAML,20.024984394500787
JAVAML,0
JAVAML,17
JAVAML,18
JAVAML,6.082762530298219
JAVAML,6.082762530298219
JAVAML,5
JAVAML,6.082762530298219
JAVAML,1
JAVAML,6
JAVAML,3.1622776601683795
JAVAML,10
JSAT,24.08318915758459
JSAT,10.04987562112089
JSAT,23.021728866442675
JSAT,16.0312195418814
JSAT,1
JSAT,2.23606797749979
JSAT,2.23606797749979
JSAT,30
JSAT,2.8284271247461903
JSAT,13
JSAT,2.8284271247461903
JSAT,5
JSAT,6.324555320336759
JSAT,12
JSAT,4
JSAT,13.038404810405298
JSAT,1
JSAT,11.045361017187261
JSAT,1
JSAT,10.04987562112089
JSAT,2.23606797749979
JSAT,9.055385138137417
JSAT,9.055385138137417
JSAT,6.324555320336759
JSAT,6
JSAT,6
JSAT,4.123105625617661
JSAT,9
JSAT,10.198039027185569
JSAT,11
JSAT,12.041594578792296
JSAT,12
JSAT,8
JSAT,9.055385138137417
JSAT,2.23606797749979
JSAT,2
JSAT,1
JSAT,1
JSAT,11.045361017187261
JSAT,20.024984394500787
JSAT,0
JSAT,27
JSAT,18
JSAT,6.082762530298219
JSAT,6.082762530298219
JSAT,12.041594578792296
JSAT,13
JSAT,1
JSAT,6
JSAT,3.1622776601683795
JSAT,2.23606797749979
WEKA,20
WEKA,26.019223662515376
WEKA,23.08679276123039
WEKA,11
WEKA,2.23606797749979
WEKA,4
WEKA,6
WEKA,8
WEKA,25.079872407968907
WEKA,1
WEKA,24
WEKA,5
WEKA,22.090722034374522
WEKA,3.1622776601683795
WEKA,20
WEKA,20.024984394500787
WEKA,19.1049731745428
WEKA,19
WEKA,18.027756377319946
WEKA,2
WEKA,15.132745950421556
WEKA,14
WEKA,5.0990195135927845
WEKA,12.165525060596439
WEKA,15.033296378372908
WEKA,11
WEKA,9.055385138137417
WEKA,19.026297590440446
WEKA,20.024984394500787
WEKA,12.165525060596439
WEKA,5.0990195135927845
WEKA,5.385164807134504
WEKA,14.035668847618199
WEKA,15
WEKA,3.605551275463989
WEKA,2.8284271247461903
WEKA,2.23606797749979
WEKA,1
WEKA,1
WEKA,2
WEKA,1
WEKA,2
WEKA,20.024984394500787
WEKA,3.1622776601683795
WEKA,3
WEKA,22
WEKA,23.021728866442675
WEKA,23.021728866442675
WEKA,10
WEKA,8.06225774829855
WEKA,10.04987562112089
